,Mouse,Amplitude,TimeBin,Motion
888,RLI5-9,0.25mA,41,0.841530062819584
889,RLI5-10,1.5mA,41,0.8451460282497181
890,RLI6-1,0.25mA,41,2.346039374565182
891,RLI6-2,1.5mA,41,2.7700803264867178
892,RLI6-3,0.25mA,41,1.2594424048993358
893,RLI6-4,1.5mA,41,2.760858329179887
894,RLI6-6,1.5mA,41,2.3984892363913866
895,RLI6-8,0.25mA,41,1.7615869315339674
896,RLI6-9,1.5mA,41,1.385195580069682
897,RLI6-10,0.25mA,41,2.8561186859413557
898,RLI6-11,1.5mA,41,0.8335472967061291
899,RLI6-12,0.25mA,41,3.4156127191446
900,RLI8-3,1.5mA,41,2.8542832329957166
901,RLI8-6,1.5mA,41,0.43790803766377956
902,RLI5-1,0.25mA,42,0.8969931533376626
903,RLI5-2,1.5mA,42,0.8117783317214465
904,RLI5-3,0.25mA,42,1.7578870732312928
905,RLI5-4,1.5mA,42,1.0420278852380613
906,RLI5-5,0.25mA,42,2.0411084732409845
907,RLI5-6,1.5mA,42,1.3729789770791794
908,RLI5-7,0.25mA,42,1.9440971869356514
909,RLI5-8,1.5mA,42,0.8754888513177482
910,RLI5-9,0.25mA,42,0.9854429506017586
911,RLI5-10,1.5mA,42,1.689897084603332
912,RLI6-1,0.25mA,42,1.183048899431554
913,RLI6-2,1.5mA,42,3.3249975543364676
914,RLI6-3,0.25mA,42,1.7269096895866705
915,RLI6-4,1.5mA,42,1.8115410206170934
916,RLI6-6,1.5mA,42,1.6729297480735728
917,RLI6-8,0.25mA,42,1.7458313099669798
918,RLI6-9,1.5mA,42,1.4759047199503108
919,RLI6-10,0.25mA,42,3.6883677390218024
920,RLI6-11,1.5mA,42,2.1200128471452775
921,RLI6-12,0.25mA,42,3.1580163724632326
922,RLI8-3,1.5mA,42,2.5960635089463184
923,RLI8-6,1.5mA,42,0.4610272691836793
924,RLI5-1,0.25mA,43,0.952402975415243
925,RLI5-2,1.5mA,43,1.0756962335967999
926,RLI5-3,0.25mA,43,1.6950665737895414
927,RLI5-4,1.5mA,43,1.3728134745329967
928,RLI5-5,0.25mA,43,1.7388739713107777
929,RLI5-6,1.5mA,43,1.7268464878794438
930,RLI5-7,0.25mA,43,2.19697617950111
931,RLI5-8,1.5mA,43,1.2519241018729776
932,RLI5-9,0.25mA,43,0.5403816892395802
933,RLI5-10,1.5mA,43,1.4753156371896194
934,RLI6-1,0.25mA,43,1.487652854797784
935,RLI6-2,1.5mA,43,2.679597761326269
936,RLI6-3,0.25mA,43,2.0240156483945326
937,RLI6-4,1.5mA,43,1.7780983345095027
938,RLI6-6,1.5mA,43,2.428068975753319
939,RLI6-8,0.25mA,43,2.0743001010103326
940,RLI6-9,1.5mA,43,2.1232738825537996
941,RLI6-10,0.25mA,43,3.468069949386314
942,RLI6-11,1.5mA,43,2.3134557842180006
943,RLI6-12,0.25mA,43,3.323514341054396
944,RLI8-3,1.5mA,43,2.925646819757999
945,RLI8-6,1.5mA,43,0.2502150622755805
946,RLI5-1,0.25mA,44,1.5546448451716368
947,RLI5-2,1.5mA,44,2.065266408486648
948,RLI5-3,0.25mA,44,1.9056059907975762
949,RLI5-4,1.5mA,44,2.1513376244215157
950,RLI5-5,0.25mA,44,1.150679662070063
951,RLI5-6,1.5mA,44,2.2377238265834283
952,RLI5-7,0.25mA,44,3.185381601591154
953,RLI5-8,1.5mA,44,1.2079321258368716
954,RLI5-9,0.25mA,44,0.40763925922214644
955,RLI5-10,1.5mA,44,1.5135186728264962
956,RLI6-1,0.25mA,44,1.8503529941995127
957,RLI6-2,1.5mA,44,2.425512731643583
958,RLI6-3,0.25mA,44,1.8724432906018325
959,RLI6-4,1.5mA,44,2.6937818482170597
960,RLI6-6,1.5mA,44,2.343150117991054
961,RLI6-8,0.25mA,44,2.2457166895406417
962,RLI6-9,1.5mA,44,1.8843361920352522
963,RLI6-10,0.25mA,44,3.2930419135559386
964,RLI6-11,1.5mA,44,1.2798690878901808
965,RLI6-12,0.25mA,44,3.172297839662529
966,RLI8-3,1.5mA,44,1.8228950900708027
967,RLI8-6,1.5mA,44,0.7768683976845762
968,RLI5-1,0.25mA,45,1.2199498387476675
969,RLI5-2,1.5mA,45,2.0591720723597313
970,RLI5-3,0.25mA,45,2.5169481259985798
971,RLI5-4,1.5mA,45,1.0308429983238951
972,RLI5-5,0.25mA,45,2.067742753394204
973,RLI5-6,1.5mA,45,1.6733239241411118
974,RLI5-7,0.25mA,45,2.430430373733443
975,RLI5-8,1.5mA,45,1.991041295118123
976,RLI5-9,0.25mA,45,0.3798414816729055
977,RLI5-10,1.5mA,45,1.7671491284996665
978,RLI6-1,0.25mA,45,2.75578714094932
979,RLI6-2,1.5mA,45,2.4279228940272
980,RLI6-3,0.25mA,45,1.6476233196685215
981,RLI6-4,1.5mA,45,2.857176498825651
982,RLI6-6,1.5mA,45,2.8680646296115726
983,RLI6-8,0.25mA,45,2.2896487786688238
984,RLI6-9,1.5mA,45,1.0661966112205967
985,RLI6-10,0.25mA,45,3.2130357061632733
986,RLI6-11,1.5mA,45,0.8981198567834578
987,RLI6-12,0.25mA,45,2.831100785599772
988,RLI8-3,1.5mA,45,2.396540265281859
989,RLI8-6,1.5mA,45,1.709734145534903
990,RLI5-1,0.25mA,46,1.1235185496639852
991,RLI5-2,1.5mA,46,2.5058873173885052
992,RLI5-3,0.25mA,46,1.5595354875319638
993,RLI5-4,1.5mA,46,1.0031915991978106
994,RLI5-5,0.25mA,46,1.2621423861648118
995,RLI5-6,1.5mA,46,1.7212764677164138
996,RLI5-7,0.25mA,46,1.015481528084838
997,RLI5-8,1.5mA,46,0.6964075965512008
998,RLI5-9,0.25mA,46,1.0115737941237037
999,RLI5-10,1.5mA,46,1.7963438088908164
1000,RLI6-1,0.25mA,46,2.8610599859022914
1001,RLI6-2,1.5mA,46,1.2678388398382168
1002,RLI6-3,0.25mA,46,1.6176302127546878
1003,RLI6-4,1.5mA,46,1.6494154844628885
1004,RLI6-6,1.5mA,46,2.395474560163889
1005,RLI6-8,0.25mA,46,1.5237013145434921
1006,RLI6-9,1.5mA,46,2.6605048257022976
1007,RLI6-10,0.25mA,46,2.7390684069341957
1008,RLI6-11,1.5mA,46,2.3396238624324837
1009,RLI6-12,0.25mA,46,3.541421836038529
1010,RLI8-3,1.5mA,46,1.5275752378125986
1011,RLI8-6,1.5mA,46,0.5097468537330746
1012,RLI5-1,0.25mA,47,1.7079072156763575
1013,RLI5-2,1.5mA,47,2.1763077721592303
1014,RLI5-3,0.25mA,47,1.5335035994166604
1015,RLI5-4,1.5mA,47,2.6625603702030785
1016,RLI5-5,0.25mA,47,0.3390766919095172
1017,RLI5-6,1.5mA,47,1.343740844442139
1018,RLI5-7,0.25mA,47,2.4556903563582413
1019,RLI5-8,1.5mA,47,0.7581684002857768
1020,RLI5-9,0.25mA,47,0.9483025705666506
1021,RLI5-10,1.5mA,47,0.9477354074153962
1022,RLI6-1,0.25mA,47,1.7080096722515483
1023,RLI6-2,1.5mA,47,0.7481934754795186
1024,RLI6-3,0.25mA,47,1.7509901160389367
1025,RLI6-4,1.5mA,47,2.069126101202251
1026,RLI6-6,1.5mA,47,2.5545828341670496
1027,RLI6-8,0.25mA,47,2.1022113886684846
1028,RLI6-9,1.5mA,47,2.301165849997706
1029,RLI6-10,0.25mA,47,3.0481851648938276
1030,RLI6-11,1.5mA,47,2.1718000590359394
1031,RLI6-12,0.25mA,47,2.4328596580878643
1032,RLI8-3,1.5mA,47,2.3084825744389366
1033,RLI8-6,1.5mA,47,0.7343337404572448
1034,RLI5-1,0.25mA,48,1.078313721809746
1035,RLI5-2,1.5mA,48,1.851235689524563
1036,RLI5-3,0.25mA,48,0.7632150942482897
1037,RLI5-4,1.5mA,48,3.100401704261011
1038,RLI5-5,0.25mA,48,0.1263233805807796
1039,RLI5-6,1.5mA,48,0.6990246215942771
1040,RLI5-7,0.25mA,48,2.987237954743478
1041,RLI5-8,1.5mA,48,0.48431909826303576
1042,RLI5-9,0.25mA,48,1.4303854468668122
1043,RLI5-10,1.5mA,48,1.2765812213214047
1044,RLI6-1,0.25mA,48,2.203705070879065
1045,RLI6-2,1.5mA,48,1.9653883328622475
1046,RLI6-3,0.25mA,48,1.6576319257307541
1047,RLI6-4,1.5mA,48,1.7825316181313213
1048,RLI6-6,1.5mA,48,2.97185190916747
1049,RLI6-8,0.25mA,48,1.8952382222383202
1050,RLI6-9,1.5mA,48,3.0704783214981064
1051,RLI6-10,0.25mA,48,2.7145975374439026
1052,RLI6-11,1.5mA,48,0.6052826763904289
1053,RLI6-12,0.25mA,48,2.8184899406337545
1054,RLI8-3,1.5mA,48,0.6870369768316045
1055,RLI8-6,1.5mA,48,0.5054424326491943
1056,RLI5-1,0.25mA,49,1.8787503903451583
1057,RLI5-2,1.5mA,49,2.135757184598087
1058,RLI5-3,0.25mA,49,1.0239899302361675
1059,RLI5-4,1.5mA,49,2.1304740312008374
1060,RLI5-5,0.25mA,49,0.09888723908410461
1061,RLI5-6,1.5mA,49,0.46980786838127914
1062,RLI5-7,0.25mA,49,2.336789638060997
1063,RLI5-8,1.5mA,49,0.289265741441806
1064,RLI5-9,0.25mA,49,1.515974505771543
1065,RLI5-10,1.5mA,49,0.9058019457007455
1066,RLI6-1,0.25mA,49,1.2376226769270193
1067,RLI6-2,1.5mA,49,2.158555058837176
1068,RLI6-3,0.25mA,49,1.5180856212409795
1069,RLI6-4,1.5mA,49,2.6477090002058805
1070,RLI6-6,1.5mA,49,1.7456335980371358
1071,RLI6-8,0.25mA,49,1.7817436900879304
1072,RLI6-9,1.5mA,49,2.08278226436855
1073,RLI6-10,0.25mA,49,1.9758268398655043
1074,RLI6-11,1.5mA,49,0.630977704927061
1075,RLI6-12,0.25mA,49,3.093664918924457
1076,RLI8-3,1.5mA,49,2.259826780328108
1077,RLI8-6,1.5mA,49,0.1403490914511918
1078,RLI5-1,0.25mA,50,1.3494323490961035
1079,RLI5-2,1.5mA,50,1.4892548860474761
1080,RLI5-3,0.25mA,50,1.2450887271169204
1081,RLI5-4,1.5mA,50,1.5252753548582112
1082,RLI5-5,0.25mA,50,0.11917929429605768
1083,RLI5-6,1.5mA,50,1.1962223117840325
1084,RLI5-7,0.25mA,50,0.9617158459818809
1085,RLI5-8,1.5mA,50,0.5189293068105342
1086,RLI5-9,0.25mA,50,0.42910801652293257
1087,RLI5-10,1.5mA,50,1.036611897670748
1088,RLI6-1,0.25mA,50,1.39972163213248
1089,RLI6-2,1.5mA,50,3.102906343481704
1090,RLI6-3,0.25mA,50,1.2282564910708076
1091,RLI6-4,1.5mA,50,2.88627588891486
1092,RLI6-6,1.5mA,50,3.442918194740987
1093,RLI6-8,0.25mA,50,1.4453194001773895
1094,RLI6-9,1.5mA,50,1.992623892460358
1095,RLI6-10,0.25mA,50,1.9822094314112364
1096,RLI6-11,1.5mA,50,2.2412993072221266
1097,RLI6-12,0.25mA,50,3.086737989521714
1098,RLI8-3,1.5mA,50,0.9241787189405068
1099,RLI8-6,1.5mA,50,0.13133624575286748
1100,RLI5-1,0.25mA,51,1.2038872153196427
1101,RLI5-2,1.5mA,51,1.4290797507708068
1102,RLI5-3,0.25mA,51,0.9060551030318986
1103,RLI5-4,1.5mA,51,1.3345461664101457
1104,RLI5-5,0.25mA,51,0.0984660231521298
1105,RLI5-6,1.5mA,51,1.527369647837944
1106,RLI5-7,0.25mA,51,1.1306840576964798
1107,RLI5-8,1.5mA,51,0.4459371102213539
1108,RLI5-9,0.25mA,51,0.3867943214221435
1109,RLI5-10,1.5mA,51,1.229427245100422
1110,RLI6-1,0.25mA,51,2.4772032294212627
1111,RLI6-2,1.5mA,51,2.186478415058345
1112,RLI6-3,0.25mA,51,2.002917123872181
1113,RLI6-4,1.5mA,51,2.5487418716148027
1114,RLI6-6,1.5mA,51,2.3261041814035406
1115,RLI6-8,0.25mA,51,2.345526752392259
1116,RLI6-9,1.5mA,51,2.677693171899202
1117,RLI6-10,0.25mA,51,1.8665735508637695
1118,RLI6-11,1.5mA,51,2.1054748234544243
1119,RLI6-12,0.25mA,51,1.7846367157972987
1120,RLI8-3,1.5mA,51,2.670717049618704
1121,RLI8-6,1.5mA,51,0.13271181549885208
1122,RLI5-1,0.25mA,52,1.7422470652884876
1123,RLI5-2,1.5mA,52,0.9996053790770505
1124,RLI5-3,0.25mA,52,0.8795737379598847
1125,RLI5-4,1.5mA,52,0.6190356745072898
1126,RLI5-5,0.25mA,52,0.8275314870593614
1127,RLI5-6,1.5mA,52,0.6699571207509352
1128,RLI5-7,0.25mA,52,2.425034804883251
1129,RLI5-8,1.5mA,52,0.4717571058242822
1130,RLI5-9,0.25mA,52,0.10423108550539927
1131,RLI5-10,1.5mA,52,0.9747722967609226
1132,RLI6-1,0.25mA,52,1.8516376785817323
1133,RLI6-2,1.5mA,52,2.4113424491462445
1134,RLI6-3,0.25mA,52,1.499521033276747
1135,RLI6-4,1.5mA,52,2.652371700408544
1136,RLI6-6,1.5mA,52,2.798207651904325
1137,RLI6-8,0.25mA,52,1.298733041544662
1138,RLI6-9,1.5mA,52,3.3947544081909737
1139,RLI6-10,0.25mA,52,2.9811586851142766
1140,RLI6-11,1.5mA,52,2.741298775711291
1141,RLI6-12,0.25mA,52,3.491660700826044
1142,RLI8-3,1.5mA,52,2.838571385600221
1143,RLI8-6,1.5mA,52,0.1727918900190411
1144,RLI5-1,0.25mA,53,1.2990081739673818
1145,RLI5-2,1.5mA,53,0.7581814957975959
1146,RLI5-3,0.25mA,53,1.0765303170979743
1147,RLI5-4,1.5mA,53,1.1416132883451484
1148,RLI5-5,0.25mA,53,0.28719633286629187
1149,RLI5-6,1.5mA,53,0.7147578002926571
1150,RLI5-7,0.25mA,53,3.0170426157530725
1151,RLI5-8,1.5mA,53,0.9337161809892887
1152,RLI5-9,0.25mA,53,0.1313258868349306
1153,RLI5-10,1.5mA,53,1.3973041169554365
1154,RLI6-1,0.25mA,53,2.4055452894761413
1155,RLI6-2,1.5mA,53,3.0048570627584428
1156,RLI6-3,0.25mA,53,1.1893465949421047
1157,RLI6-4,1.5mA,53,2.7326947308539853
1158,RLI6-6,1.5mA,53,2.3312343019967754
1159,RLI6-8,0.25mA,53,0.7645077788967493
1160,RLI6-9,1.5mA,53,2.9672193108459095
1161,RLI6-10,0.25mA,53,1.5757539539876193
1162,RLI6-11,1.5mA,53,1.9688846797084822
1163,RLI6-12,0.25mA,53,3.0093689907884813
1164,RLI8-3,1.5mA,53,2.5526158914741846
1165,RLI8-6,1.5mA,53,0.12129673556129195
1166,RLI5-1,0.25mA,54,1.768258415414683
1167,RLI5-2,1.5mA,54,0.6176099740272453
1168,RLI5-3,0.25mA,54,1.4202519507243647
1169,RLI5-4,1.5mA,54,1.1852563650084118
1170,RLI5-5,0.25mA,54,0.20669821895317608
1171,RLI5-6,1.5mA,54,1.030672060079965
1172,RLI5-7,0.25mA,54,2.6750130007560498
1173,RLI5-8,1.5mA,54,1.6211853660790345
1174,RLI5-9,0.25mA,54,0.0736639689879595
1175,RLI5-10,1.5mA,54,1.3320587876376153
1176,RLI6-1,0.25mA,54,2.7121312464271075
1177,RLI6-2,1.5mA,54,2.2909498049386436
1178,RLI6-3,0.25mA,54,0.6248837444287836
1179,RLI6-4,1.5mA,54,2.47879230758187
1180,RLI6-6,1.5mA,54,1.4943199895191401
1181,RLI6-8,0.25mA,54,0.7660379675067831
1182,RLI6-9,1.5mA,54,2.478420033241711
1183,RLI6-10,0.25mA,54,2.7522343901864565
1184,RLI6-11,1.5mA,54,2.8076803585172776
1185,RLI6-12,0.25mA,54,2.156140582653242
1186,RLI8-3,1.5mA,54,2.4509979853442085
1187,RLI8-6,1.5mA,54,0.1101281015849661
1188,RLI5-1,0.25mA,55,0.734532105225278
1189,RLI5-2,1.5mA,55,0.8105711167931944
1190,RLI5-3,0.25mA,55,0.6989050154229343
1191,RLI5-4,1.5mA,55,1.2170645249563314
1192,RLI5-5,0.25mA,55,0.15361820531492473
1193,RLI5-6,1.5mA,55,1.4972532091500774
1194,RLI5-7,0.25mA,55,2.6175893268994233
1195,RLI5-8,1.5mA,55,1.5872558135979524
1196,RLI5-9,0.25mA,55,0.07807381339567755
1197,RLI5-10,1.5mA,55,0.5674080582290509
1198,RLI6-1,0.25mA,55,2.5737235661233395
1199,RLI6-2,1.5mA,55,2.569336237601339
1200,RLI6-3,0.25mA,55,0.9501848066299651
1201,RLI6-4,1.5mA,55,2.0235184346153083
1202,RLI6-6,1.5mA,55,0.8158007156716058
1203,RLI6-8,0.25mA,55,2.2870277992711823
1204,RLI6-9,1.5mA,55,2.511832159637258
1205,RLI6-10,0.25mA,55,3.3683378184054455
1206,RLI6-11,1.5mA,55,2.236613649222083
1207,RLI6-12,0.25mA,55,2.3331911066417046
1208,RLI8-3,1.5mA,55,2.782626056504498
1209,RLI8-6,1.5mA,55,0.3028160111641882
1210,RLI5-1,0.25mA,56,0.8945789237398074
1211,RLI5-2,1.5mA,56,1.2547779056102126
1212,RLI5-3,0.25mA,56,0.875041204104657
1213,RLI5-4,1.5mA,56,1.6006395353705172
1214,RLI5-5,0.25mA,56,0.1832687505072535
1215,RLI5-6,1.5mA,56,1.9113780897685875
1216,RLI5-7,0.25mA,56,2.5722555469125234
1217,RLI5-8,1.5mA,56,1.503118782131896
1218,RLI5-9,0.25mA,56,0.07229970175432428
1219,RLI5-10,1.5mA,56,0.6004914660019391
1220,RLI6-1,0.25mA,56,2.7347967554030173
1221,RLI6-2,1.5mA,56,2.762751663063479
1222,RLI6-3,0.25mA,56,0.519056687280563
1223,RLI6-4,1.5mA,56,2.437821461891494
1224,RLI6-6,1.5mA,56,0.36997318682764146
1225,RLI6-8,0.25mA,56,1.8953023359933339
1226,RLI6-9,1.5mA,56,2.165318312391757
1227,RLI6-10,0.25mA,56,3.4005101620032177
1228,RLI6-11,1.5mA,56,0.8942133339450765
1229,RLI6-12,0.25mA,56,3.354926018896654
1230,RLI8-3,1.5mA,56,2.3574856298001445
1231,RLI8-6,1.5mA,56,0.7256045190766696
1232,RLI5-1,0.25mA,57,1.4032977800108555
1233,RLI5-2,1.5mA,57,1.2097895904206444
1234,RLI5-3,0.25mA,57,1.6557904853556213
1235,RLI5-4,1.5mA,57,1.6055966436201567
1236,RLI5-5,0.25mA,57,0.1819148573675052
1237,RLI5-6,1.5mA,57,1.8206183622735448
1238,RLI5-7,0.25mA,57,1.534075561156447
1239,RLI5-8,1.5mA,57,1.8005625208313942
1240,RLI5-9,0.25mA,57,0.06751097810272251
1241,RLI5-10,1.5mA,57,0.8086433057170023
1242,RLI6-1,0.25mA,57,2.6363113415309427
1243,RLI6-2,1.5mA,57,2.755396310254523
1244,RLI6-3,0.25mA,57,1.571507089421509
1245,RLI6-4,1.5mA,57,2.326411185193871
1246,RLI6-6,1.5mA,57,2.0432374543954346
1247,RLI6-8,0.25mA,57,1.7237290275790835
1248,RLI6-9,1.5mA,57,2.19263501867713
1249,RLI6-10,0.25mA,57,3.4140538158101896
1250,RLI6-11,1.5mA,57,1.4064988043515576
1251,RLI6-12,0.25mA,57,2.7805662635838093
1252,RLI8-3,1.5mA,57,2.6339922112505856
1253,RLI8-6,1.5mA,57,0.6038709504777728
1254,RLI5-1,0.25mA,58,1.0646966260007733
1255,RLI5-2,1.5mA,58,0.8268838252984942
1256,RLI5-3,0.25mA,58,1.5254437259034637
1257,RLI5-4,1.5mA,58,2.1415221950940735
1258,RLI5-5,0.25mA,58,0.13172033394433427
1259,RLI5-6,1.5mA,58,1.9735896070958157
1260,RLI5-7,0.25mA,58,2.0119509182325377
1261,RLI5-8,1.5mA,58,1.1069605094250088
1262,RLI5-9,0.25mA,58,0.31217162476959415
1263,RLI5-10,1.5mA,58,0.5292507134941205
1264,RLI6-1,0.25mA,58,2.6682482141175807
1265,RLI6-2,1.5mA,58,1.3930702296289363
1266,RLI6-3,0.25mA,58,1.234460880657394
1267,RLI6-4,1.5mA,58,1.9292787187576559
1268,RLI6-6,1.5mA,58,0.6220071451521129
1269,RLI6-8,0.25mA,58,1.5469521221131617
1270,RLI6-9,1.5mA,58,1.81421674215766
1271,RLI6-10,0.25mA,58,2.53200444562169
1272,RLI6-11,1.5mA,58,1.1598553146705706
1273,RLI6-12,0.25mA,58,3.445385786317561
1274,RLI8-3,1.5mA,58,3.136357440515529
1275,RLI8-6,1.5mA,58,0.38487218452026384
1276,RLI5-1,0.25mA,59,0.8924007757664718
1277,RLI5-2,1.5mA,59,1.3740376009521786
1278,RLI5-3,0.25mA,59,0.9355728375560176
1279,RLI5-4,1.5mA,59,1.5188517589172175
1280,RLI5-5,0.25mA,59,0.16170617141520557
1281,RLI5-6,1.5mA,59,2.1284634181475726
1282,RLI5-7,0.25mA,59,2.4923099200996037
1283,RLI5-8,1.5mA,59,0.41702198661612944
1284,RLI5-9,0.25mA,59,0.2150184132835993
1285,RLI5-10,1.5mA,59,0.8114743776651907
1286,RLI6-1,0.25mA,59,2.189255179737538
1287,RLI6-2,1.5mA,59,2.0209541425214184
1288,RLI6-3,0.25mA,59,1.4277868736932633
1289,RLI6-4,1.5mA,59,2.2962983560508854
1290,RLI6-6,1.5mA,59,0.5605921713698486
1291,RLI6-8,0.25mA,59,2.3561738860217476
1292,RLI6-9,1.5mA,59,1.9340692654241594
1293,RLI6-10,0.25mA,59,2.0394703118583966
1294,RLI6-11,1.5mA,59,0.9389799498427961
1295,RLI6-12,0.25mA,59,2.8456928381236755
1296,RLI8-3,1.5mA,59,1.9821581352817472
1297,RLI8-6,1.5mA,59,0.34981571978809506
1298,RLI5-1,0.25mA,60,0.828585154165153
1299,RLI5-2,1.5mA,60,1.123310743156415
1300,RLI5-3,0.25mA,60,0.611660106860595
1301,RLI5-4,1.5mA,60,2.0724925568311026
1302,RLI5-5,0.25mA,60,0.10861185573085476
1303,RLI5-6,1.5mA,60,2.247452536965458
1304,RLI5-7,0.25mA,60,2.6555262272898106
1305,RLI5-8,1.5mA,60,0.41189635477891207
1306,RLI5-9,0.25mA,60,0.14436014543755876
1307,RLI5-10,1.5mA,60,0.3271672042512782
1308,RLI6-1,0.25mA,60,2.592887154242635
1309,RLI6-2,1.5mA,60,2.6586271058670556
1310,RLI6-3,0.25mA,60,1.107227230605034
1311,RLI6-4,1.5mA,60,2.8310338818460545
1312,RLI6-6,1.5mA,60,1.2817762848667793
1313,RLI6-8,0.25mA,60,2.8501120237234248
1314,RLI6-9,1.5mA,60,1.9248487114651343
1315,RLI6-10,0.25mA,60,2.8947179367546583
1316,RLI6-11,1.5mA,60,0.9124694557705543
1317,RLI6-12,0.25mA,60,0.8294994530119092
1318,RLI8-3,1.5mA,60,0.9541309203995073
1319,RLI8-6,1.5mA,60,0.18994084165066832
